flow,instance,json
A2,1,{"pipeline":"cpp_trt_cuda","mode":"file","streams":1,"frames":2548,"detections":4088,"fps":318.5,"lat_ms_p50":3.12827,"lat_ms_p95":3.15627,"lat_ms_p99":3.16691,"stages_ms":{"decode":0,"preprocess":0,"h2d":0.250418,"infer_incl_compact":2.87987,"nms_cpu":0.00993869}}
A2,2,{"pipeline":"cpp_trt_cuda","mode":"file","streams":1,"frames":2547,"detections":4086,"fps":318.375,"lat_ms_p50":3.12841,"lat_ms_p95":3.15745,"lat_ms_p99":3.17164,"stages_ms":{"decode":0,"preprocess":0,"h2d":0.252826,"infer_incl_compact":2.87885,"nms_cpu":0.00939925}}
A2,3,{"pipeline":"cpp_trt_cuda","mode":"file","streams":1,"frames":2548,"detections":4088,"fps":318.5,"lat_ms_p50":3.12821,"lat_ms_p95":3.1579,"lat_ms_p99":3.16731,"stages_ms":{"decode":0,"preprocess":0,"h2d":0.253125,"infer_incl_compact":2.87835,"nms_cpu":0.00915941}}
B2,1,{"pipeline":"cpp_grpc_cuda_shm","mode":"file","model":"yolov8s","streams":1,"frames":3163,"detections":5211,"fps":395.38,"lat_ms_p50":2.315,"lat_ms_p95":2.386,"lat_ms_p99":2.410,"stages_ms":{"grpc_infer":1.555,"post_compact":0.552,"nms_cpu":0.003}}
B2,2,{"pipeline":"cpp_grpc_cuda_shm","mode":"file","model":"yolov8s","streams":1,"frames":1881,"detections":3113,"fps":235.12,"lat_ms_p50":4.461,"lat_ms_p95":4.560,"lat_ms_p99":4.632,"stages_ms":{"grpc_infer":2.464,"post_compact":1.272,"nms_cpu":0.002}}
B2,3,{"pipeline":"cpp_grpc_cuda_shm","mode":"file","model":"yolov8s","streams":1,"frames":2871,"detections":4727,"fps":358.88,"lat_ms_p50":2.224,"lat_ms_p95":4.433,"lat_ms_p99":4.499,"stages_ms":{"grpc_infer":1.853,"post_compact":0.438,"nms_cpu":0.002}}
C2,1,{"pipeline": "python_numpy", "mode": "file", "transfer": "sys", "streams": 1, "processes": 1, "frames": 2602, "detections": 4186, "fps": 325.25, "per_stream_fps": [325.2], "lat_ms_p50": 2.44, "lat_ms_p95": 3.0, "stages_ms": {"decode_pipe": 0.0, "preprocess_np": 0.0, "infer_grpc": 2.44}}
C2,2,{"pipeline": "python_numpy", "mode": "file", "transfer": "sys", "streams": 1, "processes": 1, "frames": 2599, "detections": 4180, "fps": 324.875, "per_stream_fps": [324.9], "lat_ms_p50": 2.43, "lat_ms_p95": 3.0, "stages_ms": {"decode_pipe": 0.0, "preprocess_np": 0.0, "infer_grpc": 2.43}}
C2,3,{"pipeline": "python_numpy", "mode": "file", "transfer": "sys", "streams": 1, "processes": 1, "frames": 2598, "detections": 4178, "fps": 324.75, "per_stream_fps": [324.7], "lat_ms_p50": 2.43, "lat_ms_p95": 2.97, "stages_ms": {"decode_pipe": 0.0, "preprocess_np": 0.0, "infer_grpc": 2.43}}
